Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	138	the▁	46682	3773	4518	0.815043	0.686739	0.74541
2	142	,▁	38245	3050	3199	0.72689	0.714949	0.72087
3	148	.▁	30112	2870	3036	0.988773	0.940361	0.96396
4	155	of▁	24385	1703	2035	0.648947	0.552504	0.596855
5	157	and▁	21525	1246	1317	0.882077	0.839485	0.860254
6	156	to▁	21357	1690	1505	0.556701	0.622717	0.587861
7	163	a▁	16063	1593	1669	0.683851	0.6685	0.676089
8	165	in▁	15199	1161	1361	0.618294	0.538942	0.575898
9	5	▁	13389	1481	1343	0.53434	0.582406	0.557338
10	161	is▁	11390	645	819	0.567746	0.444639	0.498707
11	185	that▁	10133	539	733	0.567368	0.412998	0.478029
12	132	s▁	9896	1076	1125	0.458939	0.430552	0.444293
13	159	ed▁	8098	1037	987	0.460801	0.488998	0.474481
14	199	for▁	7785	542	496	0.451102	0.503394	0.475815
15	11	n	7676	960	846	0.435889	0.499406	0.465491
16	153	on▁	6934	692	554	0.409219	0.516838	0.456775
17	131	e▁	6515	916	708	0.393446	0.50305	0.441548
18	134	t▁	5808	779	564	0.362214	0.489109	0.416204
19	162	ing▁	5775	543	307	0.216108	0.373512	0.2738
20	10	i	5678	667	553	0.382027	0.468577	0.420899
21	222	I▁	5584	147	181	0.937333	0.756152	0.837051
22	225	be▁	5531	391	435	0.454338	0.417085	0.434915
23	218	are▁	5347	361	489	0.517857	0.406763	0.455636
24	164	es▁	5033	548	439	0.329528	0.412668	0.366441
25	237	with▁	4867	441	416	0.48601	0.514719	0.499952
26	229	it▁	4862	348	314	0.31063	0.353147	0.330527
27	184	as▁	4810	460	533	0.418256	0.494146	0.453045
28	242	this▁	4741	222	216	0.472477	0.490521	0.48133
29	35	-	4622	564	369	0.32649	0.480392	0.388763
30	246	The▁	4453	530	613	0.713193	0.613748	0.659744
31	248	we▁	4412	105	120	0.736111	0.660436	0.696223
32	180	an▁	4383	422	374	0.459279	0.509848	0.483245
33	256	have▁	4116	253	293	0.44877	0.382562	0.41303
34	249	not▁	3959	240	336	0.725336	0.517516	0.604051
35	137	er	3932	365	369	0.483333	0.483533	0.483433
36	141	y▁	3906	422	405	0.385309	0.410714	0.397606
37	136	d▁	3891	470	424	0.357695	0.388889	0.37264
38	17	c	3848	524	468	0.403405	0.452586	0.426583
39	263	by▁	3815	324	243	0.303987	0.420741	0.352959
40	6	e	3803	483	431	0.470901	0.523185	0.495668
41	34	S	3704	638	594	0.665462	0.716142	0.689873
42	12	s	3602	481	390	0.418509	0.521672	0.464431
43	209	ation▁	3459	236	231	0.325653	0.332532	0.329056
44	277	which▁	3337	176	202	0.33925	0.298969	0.317839
45	278	will▁	3330	294	204	0.284802	0.409537	0.335965
46	145	re	3186	337	316	0.362869	0.395084	0.378292
47	36	M	3093	427	390	0.69291	0.757396	0.723719
48	139	in	3008	265	223	0.324111	0.384615	0.35178
49	18	u	3005	357	372	0.485669	0.475673	0.480619
50	250	or▁	2985	279	222	0.5	0.64	0.561404
51	43	B	2971	456	437	0.717262	0.746728	0.731698
52	149	al	2961	322	284	0.484797	0.565333	0.521977
53	150	ar	2943	392	355	0.492488	0.565775	0.526594
54	290	has▁	2943	234	272	0.432593	0.373518	0.400891
55	32	C	2920	338	356	0.672164	0.625661	0.64808
56	15	l	2872	364	300	0.341847	0.421348	0.377457
57	37	A	2857	330	321	0.668942	0.695665	0.682042
58	379	ra	2831	319	296	0.479933	0.529622	0.503555
59	296	European▁	2809	30	33	0.933333	0.848485	0.888889
60	174	al▁	2808	266	211	0.412698	0.519759	0.460083
61	169	at▁	2784	366	288	0.310448	0.390805	0.346022
62	166	er▁	2700	456	347	0.398542	0.520899	0.451579
63	310	me	2697	260	264	0.468541	0.466667	0.467602
64	8	o	2693	413	356	0.465877	0.548656	0.50389
65	306	from▁	2658	302	256	0.366906	0.439024	0.399739
66	39	P	2649	218	281	0.726601	0.564706	0.635505
67	21	f	2609	287	266	0.422181	0.466527	0.443248
68	227	tion▁	2566	197	258	0.351254	0.280702	0.31204
69	13	r	2537	360	303	0.388037	0.463939	0.422607
70	14	h	2523	431	400	0.434991	0.47862	0.455764
71	348	te	2429	336	300	0.444984	0.496843	0.469486
72	135	n▁	2394	458	363	0.396203	0.501613	0.44272
73	33	E	2364	158	159	0.604027	0.608218	0.606115
74	182	ly▁	2354	162	145	0.332258	0.371429	0.350753
75	158	g▁	2330	344	264	0.270899	0.357741	0.308322
76	271	our▁	2316	103	103	0.647059	0.670103	0.658379
77	316	(▁	2301	94	73	0.54878	0.669192	0.603034
78	287	all▁	2259	126	124	0.387097	0.394309	0.39067
79	321	you▁	2245	84	67	0.39801	0.467213	0.429844
80	324	)▁	2233	94	71	0.52439	0.658854	0.583982
81	20	p	2211	308	188	0.304498	0.497175	0.377682
82	173	st	2203	269	216	0.297189	0.375	0.331591
83	170	at	2163	290	266	0.48548	0.532639	0.507967
84	152	on	2161	290	233	0.465455	0.585262	0.518528
85	670	la	2065	279	226	0.397683	0.493528	0.440452
86	16	d	2056	294	216	0.290741	0.427027	0.345945
87	444	mo	2049	191	166	0.421196	0.5	0.457227
88	203	ts▁	2047	204	203	0.319372	0.32199	0.320675
89	1280	ta	2006	197	198	0.454054	0.457658	0.455849
90	239	di	2001	216	193	0.456007	0.505747	0.479591
91	22	g	1988	326	240	0.335578	0.46021	0.388134
92	213	un	1983	194	250	0.453039	0.390499	0.419451
93	235	ri	1971	199	193	0.314815	0.318519	0.316656
94	349	also▁	1969	173	205	0.666667	0.571429	0.615385
95	56	N	1952	237	247	0.753805	0.732278	0.742885
96	53	H	1946	417	362	0.638217	0.733945	0.682742
97	351	was▁	1942	430	478	0.499139	0.467696	0.482906
98	23	y	1938	198	147	0.508065	0.686567	0.58398
99	140	an	1934	197	204	0.542572	0.517766	0.529879
100	353	can▁	1932	143	137	0.496429	0.517812	0.506895
101	346	its▁	1880	133	119	0.354167	0.4	0.375691
102	191	ur	1870	268	321	0.577667	0.488731	0.52949
103	207	tr	1852	273	242	0.423228	0.480303	0.449963
104	144	or	1849	232	212	0.499206	0.539116	0.518394
105	371	to	1833	263	204	0.335391	0.427951	0.376059
106	57	L	1830	158	152	0.714765	0.743056	0.728636
107	358	would▁	1825	102	110	0.322581	0.29	0.305424
108	216	li	1816	195	199	0.513369	0.521415	0.517361
109	175	it	1803	136	123	0.335821	0.386957	0.35958
110	260	le	1795	259	183	0.331984	0.479783	0.392428
111	361	more▁	1783	109	99	0.363492	0.4	0.380873
112	268	ate▁	1775	101	113	0.262887	0.229358	0.24498
113	325	ted▁	1769	215	173	0.161058	0.195652	0.176677
114	365	’▁	1766	-1	171	0	0	0
115	188	ve▁	1765	187	160	0.305556	0.358621	0.329968
116	366	's▁	1765	408	54	0.0337838	0.25	0.0595238
117	19	m	1738	283	227	0.439516	0.554422	0.490327
118	29	k	1734	206	171	0.361111	0.429487	0.392342
119	374	should▁	1720	48	89	0.617021	0.331395	0.431199
120	254	ne	1712	236	189	0.408072	0.526471	0.459771
121	332	one▁	1711	168	114	0.300207	0.442368	0.35768
122	25	b	1709	277	218	0.506485	0.644089	0.567058
123	394	us▁	1708	113	112	0.35873	0.358491	0.35861
124	7	t	1690	305	206	0.369565	0.559397	0.445085
125	280	ers▁	1687	221	174	0.375598	0.479042	0.42106
