Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	5	▁	54111	5486	4900	0.648247	0.725059	0.684505
2	142	,▁	47172	3761	4268	0.762726	0.707483	0.734067
3	7	n	39281	3831	3355	0.598771	0.661227	0.628451
4	134	en▁	35241	2747	2844	0.575962	0.563181	0.5695
5	146	.▁	32174	2901	3124	0.985364	0.929003	0.956354
6	135	e▁	30011	2599	2651	0.555283	0.551561	0.553416
7	137	t▁	27051	2473	2375	0.546847	0.566057	0.556287
8	10	t	26497	2366	2159	0.502703	0.553163	0.526727
9	151	der▁	25070	1828	1958	0.528858	0.503348	0.515788
10	154	die▁	24129	1736	2076	0.590594	0.501348	0.542324
11	133	er	23707	2249	2261	0.544255	0.567905	0.555829
12	11	s	21459	2155	1941	0.510067	0.578897	0.542307
13	6	e	20793	2032	2053	0.545523	0.561235	0.553267
14	25	k	20692	1976	1917	0.507138	0.542101	0.524037
15	161	und▁	20498	1274	1304	0.771176	0.758963	0.765021
16	14	h	19212	2017	1790	0.482011	0.566243	0.520743
17	18	o	18453	1776	1841	0.56163	0.554842	0.558215
18	22	f	17729	1543	1361	0.42188	0.472244	0.445643
19	21	b	17661	1630	1482	0.470245	0.527905	0.49741
20	12	a	17564	2340	1929	0.527231	0.649854	0.582155
21	15	u	17090	1727	1541	0.492097	0.567273	0.527018
22	148	sch	15595	1237	1083	0.404098	0.461203	0.430766
23	29	p	15445	1528	1383	0.4442	0.496298	0.468806
24	143	en	15137	1340	1121	0.400667	0.482916	0.437963
25	8	i	14865	1490	1709	0.572211	0.507648	0.538
26	17	g	14647	1548	1340	0.446087	0.518769	0.47969
27	141	s▁	14300	1297	1356	0.457772	0.453555	0.455654
28	149	st	14263	1137	1042	0.390073	0.442863	0.414795
29	163	den▁	14007	1207	1211	0.416594	0.416826	0.41671
30	20	m	13425	1241	1013	0.415469	0.527922	0.464993
31	140	er▁	13366	1633	1397	0.471671	0.560126	0.512107
32	164	ge	12554	1132	1072	0.362971	0.39549	0.378534
33	182	be	12024	854	893	0.35434	0.335701	0.344769
34	175	in▁	11982	1029	1082	0.49246	0.473111	0.482592
35	168	ung▁	11883	725	722	0.393581	0.391047	0.39231
36	23	w	11300	1342	1266	0.456964	0.476259	0.466412
37	132	n▁	10958	1044	909	0.385194	0.445791	0.413283
38	16	l	10681	1075	865	0.339021	0.418415	0.374557
39	13	d	10678	901	814	0.377565	0.406662	0.391574
40	31	ä	10630	1000	759	0.32067	0.422026	0.364432
41	42	F	10507	997	926	0.494736	0.532107	0.512741
42	152	an	10173	864	736	0.400492	0.485413	0.438883
43	170	ten▁	9970	1035	737	0.307927	0.423246	0.356492
44	32	S	9911	1178	1200	0.584536	0.588659	0.58659
45	169	es▁	9889	736	672	0.31907	0.351351	0.334434
46	26	z	9787	989	948	0.467991	0.4919	0.479648
47	136	ch	9712	961	772	0.372691	0.454041	0.409364
48	189	zu▁	9413	678	681	0.339777	0.350964	0.34528
49	212	re	9363	776	653	0.335796	0.38625	0.35926
50	215	la	9299	811	725	0.345067	0.385312	0.364081
51	191	gen▁	8795	778	496	0.248238	0.395689	0.305081
52	201	g▁	8659	770	719	0.335117	0.355897	0.345195
53	41	K	8536	870	903	0.534239	0.524197	0.52917
54	195	ver	8425	808	658	0.289589	0.358813	0.320506
55	177	te▁	8396	1330	783	0.323563	0.553348	0.408349
56	159	in	8377	655	657	0.437758	0.440247	0.438999
57	28	v	8251	556	655	0.496619	0.429368	0.460552
58	158	ein	8224	576	506	0.294291	0.344136	0.317268
59	245	le	7955	863	605	0.324549	0.468174	0.383351
60	179	ar	7800	754	719	0.446571	0.481551	0.463402
61	279	ri	7737	573	601	0.389001	0.373172	0.380922
62	38	P	7728	742	700	0.559207	0.5978	0.57786
63	171	or	7654	714	670	0.424454	0.456262	0.439783
64	200	von▁	7617	651	994	0.463808	0.34413	0.395105
65	160	ti	7389	425	441	0.34533	0.334206	0.339677
66	35	D	7304	688	741	0.549776	0.528723	0.539044
67	185	ss	7303	639	646	0.390413	0.396017	0.393195
68	9	r	7239	702	606	0.395048	0.452925	0.422011
69	37	M	7233	807	888	0.615686	0.569861	0.591888
70	184	ra	7174	449	457	0.381176	0.388325	0.384717
71	232	at	7153	599	656	0.444661	0.411586	0.427485
72	176	on	7112	632	723	0.511298	0.447222	0.477119
73	162	al	7090	495	711	0.466744	0.397818	0.429534
74	390	ig	6961	476	509	0.375096	0.375	0.375048
75	43	W	6908	602	706	0.531701	0.448643	0.486654
76	205	für▁	6813	443	494	0.469925	0.41963	0.443355
77	314	ma	6747	661	611	0.360479	0.392363	0.375746
78	206	ist▁	6726	365	506	0.462099	0.339156	0.391195
79	51	T	6694	715	693	0.475998	0.500435	0.487911
80	52	L	6672	541	520	0.447939	0.465246	0.456428
81	156	m▁	6667	823	696	0.359267	0.430095	0.391504
82	138	ei	6634	770	535	0.255248	0.363421	0.299878
83	165	da	6619	438	318	0.228155	0.316315	0.265098
84	207	eine▁	6517	539	613	0.382576	0.328158	0.353283
85	229	sa	6462	585	456	0.291349	0.372573	0.326992
86	167	zu	6425	489	401	0.179516	0.231429	0.202194
87	34	E	6219	396	370	0.449909	0.48436	0.466499
88	431	te	6187	501	516	0.284674	0.264291	0.274104
89	30	ü	6141	553	454	0.29607	0.364556	0.326764
90	252	Be	5948	402	427	0.307348	0.288975	0.297878
91	372	kt	5913	350	429	0.454259	0.367173	0.4061
92	198	tz	5906	425	428	0.291139	0.304236	0.297543
93	399	cht	5898	407	287	0.187831	0.266409	0.220323
94	47	H	5853	676	613	0.47849	0.546587	0.510277
95	219	Ver	5808	375	301	0.28267	0.362291	0.317566
96	173	is	5804	461	557	0.429656	0.358533	0.390886
97	145	d▁	5746	630	597	0.379339	0.393985	0.386524
98	49	ß	5640	445	430	0.330814	0.344353	0.337448
99	224	das▁	5627	532	455	0.256106	0.303299	0.277712
100	263	di	5617	501	491	0.353211	0.370397	0.3616
101	157	el	5591	490	444	0.330746	0.358009	0.343838
102	222	auf▁	5557	464	420	0.258782	0.279487	0.268736
103	227	mit▁	5515	536	433	0.398653	0.490628	0.439884
104	221	des▁	5508	427	455	0.310965	0.296835	0.303736
105	225	ein▁	5500	521	490	0.300926	0.318012	0.309233
106	341	gi	5486	437	461	0.496624	0.469144	0.482493
107	230	si	5474	448	362	0.314214	0.401316	0.352464
108	36	B	5470	820	670	0.48595	0.629874	0.54863
109	223	ent	5439	471	486	0.342126	0.32907	0.335471
110	180	wi	5387	366	355	0.370758	0.390437	0.380343
111	33	A	5325	634	586	0.511986	0.559504	0.534691
112	233	gen	5322	388	372	0.257835	0.2737	0.265531
113	226	sp	5288	363	393	0.285856	0.267322	0.276278
114	193	der	5247	354	279	0.289609	0.373333	0.326184
115	55	N	5239	502	434	0.51546	0.602585	0.555628
116	44	R	5172	406	354	0.408762	0.472313	0.438246
117	426	gr	5134	314	394	0.456935	0.37642	0.412788
118	48	-	5129	718	427	0.313717	0.521893	0.391873
119	231	de▁	5127	556	546	0.318519	0.326374	0.322399
120	166	ie	5063	378	412	0.31001	0.28742	0.298288
121	380	so	5040	309	300	0.315068	0.34542	0.329547
122	234	ck	5035	555	416	0.301031	0.387215	0.338727
123	333	de	4948	439	388	0.30597	0.348399	0.325809
124	272	Ge	4943	617	439	0.277882	0.394937	0.326227
125	260	wei	4897	497	408	0.396021	0.486072	0.43645
126	300	zi	4879	278	331	0.355429	0.296358	0.323217
127	237	dass▁	4840	337	359	0.513978	0.473737	0.493038
128	468	ll	4814	502	350	0.245926	0.344615	0.287024
129	214	ge▁	4777	376	323	0.21872	0.247475	0.232211
130	204	mi	4739	458	403	0.359886	0.424684	0.389609
131	46	G	4734	385	383	0.50578	0.526635	0.515997
132	194	ab	4698	468	702	0.333333	0.283638	0.306484
133	258	Re	4686	365	409	0.390311	0.351326	0.369794
134	240	lich▁	4662	337	283	0.286392	0.336022	0.309228
135	139	un	4627	331	305	0.276144	0.302808	0.288862
136	40	ö	4608	406	376	0.331117	0.363898	0.346734
137	178	ro	4604	464	494	0.496772	0.474778	0.485526
138	275	In	4594	276	348	0.531008	0.437882	0.479969
139	242	nicht▁	4592	333	347	0.678875	0.659832	0.669218
140	406	sta	4524	382	311	0.27101	0.329893	0.297567
141	259	St	4421	498	430	0.416285	0.482274	0.446857
142	39	I	4365	191	213	0.488889	0.442105	0.464322
