Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	133	the▁	1440767	3633	3940	0.849366	0.789118	0.818134
2	136	,▁	1193305	3176	3384	0.74281	0.816519	0.777922
3	139	.▁	1020800	2871	3009	0.992508	0.979631	0.986027
4	5	▁	786985	1922	1792	0.729883	0.784667	0.756284
5	149	of▁	756791	1645	1732	0.732141	0.702437	0.716982
6	150	and▁	707567	1335	1411	0.926143	0.879904	0.902431
7	151	to▁	647443	1620	1445	0.706194	0.789896	0.745703
8	153	a▁	585377	1638	1589	0.809493	0.842379	0.825609
9	126	s▁	555893	1959	1571	0.622326	0.798431	0.699464
10	159	in▁	487929	1365	1334	0.732525	0.760994	0.746488
11	11	n	419448	1192	1073	0.668803	0.746036	0.705312
12	129	t▁	382299	1233	1022	0.609646	0.735352	0.666625
13	17	c	380665	1125	1019	0.684306	0.758899	0.719675
14	158	is▁	354438	773	802	0.693353	0.672577	0.682807
15	10	i	322821	763	743	0.738837	0.76808	0.753175
16	125	e▁	317570	923	861	0.651341	0.703651	0.676486
17	154	ed▁	313689	1054	1055	0.673214	0.672134	0.672673
18	13	s	299783	1302	1196	0.719504	0.787473	0.751955
19	148	on▁	294851	793	705	0.646901	0.732571	0.687076
20	135	y▁	280993	711	668	0.671585	0.716667	0.693394
21	157	es▁	269176	636	657	0.652654	0.630911	0.641598
22	6	e	261899	762	727	0.726661	0.756607	0.741332
23	188	that▁	260561	632	715	0.636458	0.574164	0.603708
24	155	ing▁	254818	756	492	0.433333	0.672971	0.527198
25	169	al▁	248470	561	572	0.728951	0.711997	0.720374
26	7	t	245441	655	588	0.665688	0.743707	0.702538
27	193	for▁	244876	587	496	0.642168	0.75885	0.69565
28	140	re	235045	699	661	0.672074	0.711649	0.691296
29	130	d▁	232011	831	776	0.635172	0.67998	0.656813
30	12	r	223588	745	745	0.729134	0.741508	0.735269
31	131	er	212229	546	521	0.71614	0.74424	0.72992
32	132	in	208825	479	458	0.657978	0.697625	0.677222
33	32	S	205340	593	613	0.826794	0.802866	0.814654
34	20	p	195849	595	495	0.600193	0.720843	0.655008
35	220	de	189118	499	466	0.671569	0.718527	0.694255
36	16	d	188089	606	542	0.658509	0.739606	0.696706
37	306	me	180674	460	471	0.746825	0.736611	0.741683
38	35	-	180367	586	390	0.469808	0.711271	0.565857
39	211	are▁	179377	398	379	0.610405	0.635083	0.622499
40	144	ar	178203	640	599	0.758104	0.812008	0.784131
41	161	st	176805	533	481	0.640647	0.711944	0.674416
42	345	ra	175807	421	398	0.67246	0.714618	0.692898
43	134	an	175754	553	530	0.742886	0.771762	0.757049
44	245	ne	175137	538	530	0.761708	0.769577	0.765622
45	128	n▁	174538	746	607	0.630728	0.777607	0.696509
46	37	M	173095	609	618	0.873144	0.853069	0.86299
47	143	al	172891	496	427	0.707773	0.824459	0.761673
48	174	an▁	168725	503	514	0.752315	0.736883	0.744519
49	223	with▁	167757	405	415	0.732337	0.708004	0.719965
50	137	or	163647	471	495	0.8251	0.784247	0.804155
51	178	as▁	162649	375	328	0.623971	0.704225	0.661674
52	226	The▁	162404	577	591	0.77535	0.756279	0.765695
53	24	w	162318	629	489	0.604819	0.782397	0.682242
54	204	ation▁	161276	241	270	0.7	0.624498	0.660097
55	227	be▁	161061	339	299	0.616561	0.693168	0.652624
56	229	le	160417	459	423	0.636438	0.691176	0.662679
57	22	g	158014	459	442	0.689211	0.722506	0.705466
58	9	o	155209	486	480	0.740868	0.75058	0.745692
59	171	tion▁	154372	258	287	0.643725	0.580864	0.610681
60	21	f	150617	443	427	0.690783	0.71404	0.702219
61	14	h	149318	492	456	0.69763	0.76431	0.729449
62	215	di	144041	366	365	0.692269	0.692192	0.692231
63	18	u	143083	418	431	0.772072	0.744094	0.757825
64	237	I▁	142349	211	213	0.962454	0.960866	0.961659
65	33	C	142025	312	339	0.904934	0.833889	0.86796
66	34	A	141807	360	372	0.788925	0.762658	0.775569
