Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	133	the▁	1440767	3773	4152	0.827833	0.758813	0.791822
2	136	,▁	1193305	3050	3381	0.747972	0.768387	0.758042
3	139	.▁	1020800	2870	2957	0.987152	0.980679	0.983905
4	5	▁	786985	2146	1962	0.705669	0.774685	0.738568
5	149	of▁	756791	1703	1768	0.680297	0.664331	0.672219
6	150	and▁	707567	1272	1331	0.891923	0.851852	0.871427
7	151	to▁	647443	1694	1450	0.61599	0.720295	0.664072
8	153	a▁	585377	1647	1530	0.71797	0.789906	0.752222
9	126	s▁	555893	1567	1712	0.711092	0.647784	0.677963
10	159	in▁	487929	1184	1284	0.70286	0.649394	0.67507
11	11	n	419448	1393	1254	0.624881	0.695071	0.65811
12	129	t▁	382299	1216	1068	0.587504	0.654938	0.619391
13	17	c	380665	1326	1326	0.670137	0.670677	0.670407
14	158	is▁	354438	653	709	0.641787	0.582133	0.610506
15	10	i	322821	785	724	0.650765	0.691528	0.670528
16	125	e▁	317570	1031	917	0.629945	0.713316	0.669043
17	154	ed▁	313689	1142	1151	0.598134	0.595944	0.597037
18	13	s	299783	1338	1099	0.626151	0.772966	0.691855
19	148	on▁	294851	863	794	0.59591	0.649899	0.621735
20	135	y▁	280993	706	713	0.641653	0.633389	0.637494
21	157	es▁	269176	766	756	0.600597	0.603524	0.602057
22	6	e	261899	784	754	0.667563	0.688281	0.677764
23	188	that▁	260561	539	684	0.629474	0.502126	0.558634
24	155	ing▁	254818	750	523	0.393062	0.564871	0.463559
25	169	al▁	248470	640	572	0.633303	0.704393	0.666959
26	7	t	245441	720	674	0.645478	0.695455	0.669535
27	193	for▁	244876	542	517	0.570248	0.601075	0.585256
28	140	re	235045	665	622	0.600677	0.652095	0.625331
29	130	d▁	232011	753	747	0.595547	0.600206	0.597868
30	12	r	223588	766	716	0.678841	0.734105	0.705392
31	131	er	212229	602	588	0.679048	0.696097	0.687467
32	132	in	208825	511	533	0.62035	0.592357	0.60603
33	32	S	205340	759	716	0.787444	0.813311	0.800168
34	20	p	195849	662	552	0.549123	0.668388	0.602914
35	220	de	189118	535	572	0.622139	0.586526	0.603807
36	16	d	188089	658	616	0.647577	0.697083	0.671419
37	306	me	180674	502	465	0.667775	0.718553	0.692234
38	35	-	180367	629	381	0.401201	0.657127	0.49822
39	211	are▁	179377	369	380	0.571359	0.555952	0.56355
40	144	ar	178203	592	549	0.660623	0.715164	0.686813
41	161	st	176805	477	445	0.591392	0.634236	0.612065
42	345	ra	175807	419	448	0.591731	0.562242	0.57661
43	134	an	175754	617	566	0.666976	0.730014	0.697072
44	245	ne	175137	503	494	0.725425	0.739537	0.732413
45	128	n▁	174538	763	588	0.584618	0.758215	0.660196
46	37	M	173095	496	512	0.82554	0.791381	0.808099
47	143	al	172891	482	460	0.737356	0.769292	0.752986
48	174	an▁	168725	501	490	0.678522	0.695232	0.686776
49	223	with▁	167757	441	429	0.583333	0.6011	0.592083
50	137	or	163647	463	481	0.728279	0.694976	0.711238
51	178	as▁	162649	456	353	0.54409	0.707143	0.614993
52	226	The▁	162404	530	555	0.728489	0.692586	0.710084
53	24	w	162318	651	516	0.5558	0.70301	0.620797
54	204	ation▁	161276	295	300	0.590354	0.583333	0.586823
55	227	be▁	161061	393	290	0.441871	0.595668	0.507371
56	229	le	160417	459	472	0.669471	0.651938	0.660588
57	22	g	158014	540	533	0.635709	0.655805	0.645601
58	9	o	155209	490	445	0.603341	0.659296	0.630079
59	171	tion▁	154372	284	317	0.559387	0.506236	0.531486
60	21	f	150617	453	426	0.576355	0.610395	0.592887
61	14	h	149318	588	524	0.64775	0.727825	0.685457
62	215	di	144041	421	418	0.665576	0.670563	0.66806
63	18	u	143083	400	441	0.71978	0.645161	0.680431
64	237	I▁	142349	147	156	0.963467	0.894737	0.927831
65	33	C	142025	378	392	0.822151	0.798183	0.80999
66	34	A	141807	412	429	0.761111	0.733244	0.746918
67	429	to	141315	458	375	0.541971	0.659784	0.595102
68	285	se	141141	511	423	0.519587	0.645722	0.575828
69	15	l	139794	516	491	0.672888	0.700467	0.686401
70	163	at	139135	438	399	0.641026	0.713352	0.675258
71	166	si	139068	418	394	0.719616	0.764245	0.741259
72	213	li	138495	431	411	0.68255	0.719035	0.700317
73	167	at▁	136647	426	430	0.512522	0.499152	0.505748
74	231	it▁	136326	320	285	0.399435	0.44636	0.421596
75	152	g▁	135249	542	422	0.462543	0.608289	0.525497
76	244	this▁	133415	222	207	0.584862	0.628713	0.605995
77	23	y	132331	331	300	0.676407	0.753597	0.712919
78	203	con	128618	293	295	0.642857	0.631039	0.636893
79	487	la	127002	395	411	0.680745	0.647668	0.663795
80	208	un	125030	392	368	0.635802	0.680966	0.65761
81	147	on	125020	432	367	0.646935	0.767267	0.701982
82	217	k▁	123454	382	394	0.687996	0.655399	0.671302
83	173	it	122063	263	249	0.679435	0.706612	0.692757
84	40	P	121965	243	279	0.852679	0.738462	0.791471
85	253	not▁	120570	253	340	0.818376	0.603376	0.694619
86	25	b	120462	431	392	0.678841	0.746097	0.710882
87	254	by▁	120404	324	277	0.519934	0.603448	0.558587
88	41	B	120042	478	504	0.859401	0.815252	0.836744
89	206	ad	119472	336	297	0.532481	0.614568	0.570587
90	228	be	118205	373	398	0.736318	0.683007	0.708661
91	192	r▁	117676	501	489	0.667821	0.680818	0.674257
92	30	T	117356	236	240	0.718939	0.7	0.709343
93	259	we▁	114999	105	105	0.793403	0.795918	0.794659
94	168	or▁	114626	266	262	0.748988	0.774468	0.761515
95	200	ts▁	114224	249	259	0.573276	0.54426	0.558391
96	160	er▁	114187	440	400	0.639687	0.708571	0.672369
97	260	have▁	113917	253	262	0.557377	0.538153	0.547596
98	52	H	113467	498	420	0.711149	0.848848	0.773921
99	138	ti	112739	311	282	0.65343	0.698842	0.675373
100	46	R	111706	276	276	0.806911	0.811224	0.809062
101	238	ch	110376	582	481	0.649233	0.784193	0.71036
102	48	F	109753	372	391	0.819656	0.784483	0.801684
103	721	ge	109661	422	428	0.658015	0.635904	0.646771
104	264	you▁	108437	84	72	0.562189	0.649425	0.602667
105	54	O	108125	283	282	0.75	0.748747	0.749373
106	201	ri	107494	397	394	0.628638	0.634561	0.631586
107	49	D	107465	313	318	0.741212	0.730676	0.735907
108	185	ly▁	106914	252	222	0.508368	0.57381	0.53911
109	172	ac	105760	202	190	0.554404	0.592697	0.572911
110	56	L	104877	190	205	0.83046	0.757732	0.792431
111	225	tr	104191	419	375	0.622162	0.695455	0.65677
112	286	lo	103995	299	274	0.606448	0.659561	0.63189
113	205	am	103957	290	285	0.765385	0.773077	0.769212
114	190	pro	102539	233	233	0.662162	0.664414	0.663286
115	198	pl	102051	299	268	0.528674	0.591093	0.558144
116	19	m	101553	346	314	0.640323	0.703509	0.67043
117	27	v	101304	308	280	0.643967	0.706851	0.673945
118	36	E	100706	185	203	0.739766	0.687037	0.712427
119	57	N	99818	286	281	0.833997	0.851626	0.842719
120	272	all▁	99709	181	172	0.561905	0.590361	0.575782
121	371	co	99428	292	274	0.705993	0.754593	0.729484
122	277	will▁	99005	294	177	0.360473	0.6	0.450369
123	194	ol	98792	192	187	0.636535	0.645251	0.640863
124	236	vi	98284	305	278	0.600481	0.653696	0.62596
125	53	G	97647	238	249	0.808847	0.761261	0.784333
126	279	which▁	97048	176	167	0.464497	0.484472	0.474274
127	156	ro	97048	223	218	0.624167	0.634328	0.629206
