Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	133	the▁	1440767	2161	2712	0.870575	0.700391	0.776265
2	136	,▁	1193305	2017	2689	0.807094	0.731268	0.767312
3	139	.▁	1020800	1953	1992	0.964042	0.954325	0.959159
4	5	▁	786985	1616	1422	0.722402	0.816287	0.76648
5	149	of▁	756791	1054	1215	0.726547	0.641466	0.681361
6	150	and▁	707567	972	1073	0.907982	0.833785	0.869303
7	151	to▁	647443	1227	1128	0.695571	0.754699	0.72393
8	153	a▁	585377	1366	1311	0.800653	0.837952	0.818878
9	126	s▁	555893	1032	1203	0.783773	0.68263	0.729713
10	159	in▁	487929	924	1018	0.736035	0.683137	0.7086
11	11	n	419448	925	810	0.648224	0.745557	0.693492
12	129	t▁	382299	940	742	0.598519	0.754894	0.667673
13	17	c	380665	723	780	0.737297	0.671067	0.702625
14	158	is▁	354438	408	491	0.722373	0.610596	0.661798
15	10	i	322821	516	568	0.740775	0.710506	0.725325
16	125	e▁	317570	796	782	0.723339	0.730674	0.726988
17	154	ed▁	313689	777	828	0.674385	0.638178	0.655782
18	13	s	299783	1034	934	0.723316	0.798041	0.758843
19	148	on▁	294851	681	667	0.662402	0.674767	0.668527
20	135	y▁	280993	602	591	0.703018	0.718252	0.710553
21	157	es▁	269176	454	450	0.704932	0.711456	0.708179
22	6	e	261899	613	554	0.729201	0.800074	0.762995
23	188	that▁	260561	457	656	0.714901	0.487306	0.57956
24	155	ing▁	254818	616	371	0.349505	0.593711	0.439994
25	169	al▁	248470	381	401	0.704591	0.673095	0.688483
26	7	t	245441	511	480	0.677699	0.719867	0.698147
27	193	for▁	244876	378	400	0.681287	0.646364	0.663366
28	140	re	235045	527	513	0.724215	0.748659	0.736234
29	130	d▁	232011	638	582	0.610751	0.669918	0.638967
30	12	r	223588	530	502	0.679748	0.708134	0.693651
31	131	er	212229	373	372	0.747955	0.742195	0.745064
32	132	in	208825	368	375	0.707668	0.692029	0.699761
33	32	S	205340	695	619	0.800215	0.907216	0.850363
34	20	p	195849	379	350	0.635258	0.687771	0.660472
35	220	de	189118	463	436	0.71142	0.77132	0.74016
36	16	d	188089	402	363	0.627053	0.696047	0.659751
37	306	me	180674	323	324	0.654762	0.66144	0.658084
38	35	-	180367	400	301	0.531829	0.67507	0.594949
39	211	are▁	179377	194	190	0.545198	0.551136	0.548151
40	144	ar	178203	390	379	0.758308	0.780538	0.769263
41	161	st	176805	317	290	0.578196	0.628846	0.602459
42	345	ra	175807	332	316	0.705613	0.730324	0.717756
43	134	an	175754	420	410	0.755051	0.765173	0.760078
44	245	ne	175137	387	393	0.73913	0.730181	0.734629
45	128	n▁	174538	584	477	0.644018	0.794888	0.711544
46	37	M	173095	475	456	0.838173	0.878848	0.858029
47	143	al	172891	351	348	0.792742	0.803377	0.798024
48	174	an▁	168725	391	397	0.757576	0.75796	0.757768
49	223	with▁	167757	293	308	0.682099	0.639181	0.659943
50	137	or	163647	306	341	0.786283	0.69761	0.739297
51	178	as▁	162649	315	248	0.559477	0.698873	0.621454
52	226	The▁	162404	302	361	0.827243	0.693277	0.754358
53	24	w	162318	457	356	0.606061	0.774603	0.680045
54	204	ation▁	161276	156	167	0.670068	0.62854	0.64864
55	227	be▁	161061	213	188	0.539966	0.596685	0.56691
56	229	le	160417	394	372	0.667068	0.720238	0.692634
57	22	g	158014	407	403	0.691191	0.68072	0.685916
58	9	o	155209	379	360	0.711078	0.765453	0.737264
59	171	tion▁	154372	126	166	0.630435	0.466231	0.53604
60	21	f	150617	315	288	0.608273	0.650824	0.628829
61	14	h	149318	355	311	0.663441	0.761473	0.709085
62	215	di	144041	271	272	0.642857	0.64305	0.642954
63	18	u	143083	345	318	0.722944	0.791519	0.755679
64	237	I▁	142349	248	256	0.940351	0.911111	0.9255
65	33	C	142025	295	285	0.849175	0.879781	0.864207
66	34	A	141807	229	266	0.806397	0.689855	0.743587
67	429	to	141315	355	287	0.579365	0.716602	0.640717
68	285	se	141141	322	326	0.642857	0.63245	0.637611
69	15	l	139794	373	294	0.603618	0.755952	0.671251
70	163	at	139135	377	383	0.744949	0.741888	0.743416
71	166	si	139068	292	286	0.727667	0.744624	0.736048
72	213	li	138495	290	283	0.723469	0.736339	0.729847
73	167	at▁	136647	346	317	0.520901	0.56993	0.544314
74	231	it▁	136326	263	243	0.608787	0.667449	0.63677
75	152	g▁	135249	354	270	0.476038	0.632392	0.543188
76	244	this▁	133415	111	129	0.692661	0.594488	0.639831
77	23	y	132331	315	287	0.783751	0.85	0.815533
78	203	con	128618	158	160	0.626812	0.601351	0.613818
79	487	la	127002	259	244	0.717573	0.755411	0.736006
80	208	un	125030	302	294	0.755228	0.768657	0.761883
81	147	on	125020	313	290	0.756364	0.817829	0.785897
82	217	k▁	123454	295	279	0.685802	0.715649	0.700408
83	173	it	122063	162	166	0.781798	0.760085	0.770789
84	40	P	121965	300	303	0.882784	0.877737	0.880253
85	253	not▁	120570	156	252	0.896119	0.544872	0.677686
