Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	172	the▁	723296	2161	2971	0.871112	0.679301	0.763341
2	175	,▁	600255	2017	2348	0.81711	0.741841	0.777658
3	179	.▁	509658	1953	1968	0.964871	0.948012	0.956367
4	5	▁	404779	1621	1411	0.70351	0.810414	0.753188
5	188	of▁	379073	1054	1378	0.721468	0.61568	0.66439
6	189	and▁	352968	972	1069	0.91128	0.833477	0.870644
7	190	to▁	325321	1227	1184	0.689658	0.73351	0.710909
8	165	s▁	296053	1068	1237	0.750128	0.657383	0.7007
9	192	a▁	294662	1368	1338	0.798269	0.821075	0.809511
10	198	in▁	244173	912	1077	0.726075	0.652309	0.687218
11	11	n	209472	944	845	0.660905	0.747341	0.70147
12	168	t▁	192194	926	727	0.573286	0.726178	0.640737
13	17	c	189901	729	767	0.702738	0.656372	0.678764
14	197	is▁	178170	407	494	0.677536	0.567901	0.617893
15	10	i	168409	597	616	0.729133	0.727936	0.728534
16	164	e▁	158866	827	784	0.699203	0.729369	0.713967
17	13	s	156870	1048	937	0.707966	0.804826	0.753295
18	7	t	156761	641	587	0.636797	0.701198	0.667448
19	193	ed▁	152568	760	793	0.639597	0.621875	0.630611
20	6	e	147358	653	608	0.699868	0.7389	0.718855
21	174	y▁	140082	597	591	0.701245	0.70453	0.702883
22	187	on▁	139004	673	648	0.664557	0.689281	0.676693
23	208	al▁	132999	400	412	0.679672	0.661438	0.670431
24	227	that▁	132281	457	665	0.692937	0.47307	0.562274
25	196	es▁	132192	453	448	0.694087	0.706049	0.700017
26	169	d▁	131021	733	643	0.600028	0.679499	0.637296
27	194	ing▁	129491	640	369	0.30598	0.547694	0.392617
28	171	in	124130	418	420	0.666951	0.662453	0.664694
29	233	for▁	122064	378	384	0.635965	0.624265	0.63006
30	178	re	119038	527	538	0.717115	0.713066	0.715085
31	16	d	115454	453	444	0.648794	0.671196	0.659805
32	12	r	112433	529	523	0.671762	0.667424	0.669586
33	170	er	102646	353	367	0.748643	0.720769	0.734442
34	32	S	102330	695	594	0.777921	0.920469	0.843213
35	284	ne	100535	413	396	0.707071	0.740848	0.723565
36	20	p	100190	388	336	0.583829	0.678531	0.627628
37	260	de	96622	479	441	0.692949	0.755295	0.72278
38	167	n▁	93677	620	508	0.657335	0.814618	0.727573
39	173	an	92786	445	429	0.761874	0.785904	0.773703
