Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	5	▁	7349337	3528	4280	0.812762	0.715371	0.760963
2	130	the▁	6537819	3773	4261	0.836536	0.747099	0.789292
3	133	,▁	5389678	3050	2907	0.745317	0.795375	0.769533
4	137	.▁	4691026	2877	2856	0.98265	0.98408	0.983364
5	123	s▁	3973847	2621	2801	0.767412	0.72216	0.744099
6	17	c	3615882	2278	2209	0.712106	0.734553	0.723155
7	10	i	3469877	1919	1840	0.713233	0.733918	0.723428
8	146	of▁	3435796	1703	1750	0.686721	0.668219	0.677344
9	11	n	3306450	2355	2230	0.692595	0.733737	0.712572
10	147	and▁	3175036	1263	1309	0.900782	0.862448	0.881198
11	148	to▁	3051947	1777	1517	0.625936	0.730821	0.674324
12	151	a▁	2770520	1724	1608	0.728598	0.791645	0.758814
13	122	e▁	2617900	1853	1737	0.677083	0.72372	0.699625
14	136	re	2575592	1464	1427	0.66281	0.688816	0.675563
15	19	m	2437252	1664	1525	0.669176	0.72476	0.69586
16	6	e	2400248	1654	1553	0.68036	0.722457	0.700777
17	7	t	2290373	1419	1398	0.680325	0.700937	0.690477
18	156	in▁	2244769	1209	1318	0.71033	0.65263	0.680259
19	21	f	2242766	1329	1304	0.69718	0.712341	0.704679
20	132	y▁	2048182	1169	1157	0.697561	0.708243	0.702861
21	127	d▁	1991579	1991	1789	0.635138	0.719555	0.674716
22	22	g	1951726	1438	1403	0.692211	0.70711	0.699581
23	14	h	1923853	1634	1547	0.720483	0.760719	0.740054
24	129	in	1920034	972	1001	0.679471	0.656707	0.667895
25	126	t▁	1894884	1239	1123	0.60941	0.663703	0.635399
26	131	an	1846001	1269	1232	0.713062	0.740491	0.726518
27	13	s	1826332	1571	1317	0.645909	0.784007	0.70829
28	150	ed▁	1776889	1369	1446	0.654409	0.623776	0.638725
29	12	r	1740696	1321	1293	0.681626	0.712045	0.696503
30	154	es▁	1701823	926	942	0.636667	0.621803	0.629147
31	217	de	1615903	937	992	0.654434	0.622539	0.638088
32	16	d	1607650	1159	1058	0.653174	0.731749	0.690232
33	155	is▁	1605402	652	703	0.655556	0.602595	0.627961
34	145	on▁	1576592	909	830	0.595398	0.652637	0.622705
35	128	er	1497612	870	841	0.689595	0.715278	0.702202
36	166	al▁	1440278	793	716	0.675645	0.740108	0.706409
37	25	b	1418183	988	895	0.665157	0.732013	0.696985
38	20	p	1400851	1022	896	0.596261	0.685121	0.63761
39	158	st	1394436	816	768	0.618978	0.667967	0.64254
40	153	ing▁	1364886	905	584	0.400658	0.605153	0.482117
41	9	o	1323412	852	832	0.644413	0.66326	0.653701
42	160	at	1316434	798	699	0.629464	0.724392	0.6736
43	243	ne	1293042	824	805	0.679632	0.691198	0.685366
44	27	v	1271535	766	734	0.631195	0.641995	0.636549
45	141	ar	1251831	832	762	0.620595	0.682104	0.649897
46	210	li	1220210	791	1228	0.666109	0.684302	0.675083
47	34	A	1218132	885	904	0.767958	0.763552	0.765748
