Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	138	the▁	46682	3773	4450	0.802718	0.695301	0.745158
2	142	,▁	38245	3050	3185	0.694997	0.710137	0.702485
3	148	.▁	30480	2877	3109	0.986516	0.938843	0.962089
4	155	of▁	24385	1703	1877	0.625358	0.563442	0.592787
5	157	and▁	21535	1254	1334	0.874875	0.824365	0.848869
6	156	to▁	21353	1694	1414	0.510563	0.611864	0.556642
7	5	▁	20568	2182	1943	0.587481	0.661405	0.622255
8	132	s▁	18993	1777	1926	0.584567	0.535018	0.558696
9	11	n	17780	2017	1696	0.521318	0.621901	0.567185
10	163	a▁	17142	1669	1734	0.682048	0.681738	0.681893
11	165	in▁	15484	1177	1307	0.633173	0.572692	0.601416
12	17	c	11911	1373	1048	0.450318	0.600647	0.514731
13	161	is▁	11620	659	884	0.585561	0.433202	0.497989
14	159	ed▁	10884	1282	1045	0.431138	0.523893	0.473011
15	134	t▁	10305	1102	993	0.444977	0.499832	0.470812
16	185	that▁	10133	539	700	0.569123	0.435125	0.493184
17	131	e▁	9747	1096	791	0.411	0.56253	0.474972
18	162	ing▁	8999	857	460	0.243338	0.446817	0.315082
19	12	s	8810	1395	938	0.434747	0.660223	0.52427
20	10	i	8582	958	713	0.402955	0.548993	0.464772
21	153	on▁	8508	790	739	0.483842	0.515581	0.499208
22	6	e	8321	867	738	0.447468	0.523012	0.4823
23	164	es▁	8118	737	601	0.400538	0.482276	0.437623
24	199	for▁	7785	542	490	0.468664	0.519585	0.492813
25	139	in	7379	497	484	0.451111	0.469715	0.460225
26	141	y▁	7182	655	592	0.451155	0.503833	0.476041
27	7	t	7007	710	556	0.396261	0.518102	0.449064
28	13	r	6779	789	710	0.487206	0.551304	0.517277
29	252	de	6650	675	641	0.4937	0.525974	0.509326
30	136	d▁	6552	834	677	0.425012	0.533076	0.472949
31	174	al▁	6431	541	540	0.501287	0.508139	0.50469
32	145	re	6420	575	586	0.46018	0.470598	0.465331
33	173	st	6207	618	584	0.431776	0.458829	0.444892
34	254	ne	5905	616	608	0.519003	0.524826	0.521898
35	8	o	5803	744	643	0.455146	0.513384	0.482514
36	35	-	5793	680	437	0.334177	0.490896	0.397652
37	150	ar	5768	780	575	0.460572	0.629157	0.531824
38	218	are▁	5660	403	455	0.473118	0.4354	0.453476
39	16	d	5594	671	591	0.438506	0.515343	0.473829
40	222	I▁	5584	147	162	0.930133	0.83455	0.879753
41	225	be▁	5536	391	376	0.396804	0.416908	0.406608
42	137	er	5448	584	545	0.529431	0.586044	0.556301
43	310	me	5359	463	459	0.551887	0.556627	0.554247
44	180	an▁	5333	494	412	0.427856	0.514245	0.46709
45	149	al	5209	479	385	0.566745	0.706532	0.628965
46	21	f	5203	538	487	0.45904	0.518039	0.486758
47	216	li	5184	640	589	0.523466	0.569249	0.545398
48	135	n▁	5162	772	602	0.442434	0.560696	0.494594
49	184	as▁	5162	465	349	0.433559	0.588214	0.499182
50	20	p	5142	690	484	0.410126	0.601582	0.487738
51	140	an	5096	638	576	0.504167	0.565993	0.533294
52	34	S	5013	759	654	0.662725	0.767653	0.71134
