Rank	Gram	Name	RankF	RefF	CandF	Recall	Precision	F1
1	138	the▁	46682	3633	4341	0.820023	0.713534	0.763081
2	142	,▁	38245	3176	3219	0.696076	0.752768	0.723313
3	148	.▁	30480	2889	3107	0.989678	0.94487	0.966755
4	155	of▁	24385	1645	1958	0.696062	0.591667	0.639633
5	157	and▁	21535	1328	1358	0.894273	0.87472	0.884388
6	156	to▁	21353	1619	1485	0.5883	0.639959	0.613043
7	5	▁	20568	2043	1948	0.620494	0.662057	0.640602
8	132	s▁	18993	2138	1799	0.55371	0.658113	0.601414
9	11	n	17780	1722	1505	0.542931	0.619202	0.578563
10	163	a▁	17142	1643	1759	0.752613	0.724575	0.738328
11	165	in▁	15484	1361	1390	0.668016	0.659894	0.66393
12	17	c	11911	1252	1008	0.5138	0.64546	0.572153
13	161	is▁	11620	777	991	0.664971	0.52996	0.589838
14	159	ed▁	10884	1191	918	0.442217	0.580965	0.502183
15	134	t▁	10305	1098	860	0.424356	0.536727	0.473972
16	185	that▁	10133	632	739	0.585565	0.504434	0.54198
17	131	e▁	9747	998	792	0.420616	0.538127	0.47217
18	162	ing▁	8999	891	470	0.284406	0.539286	0.372411
19	12	s	8810	1332	989	0.512117	0.69765	0.590656
20	10	i	8582	919	765	0.500967	0.617631	0.553215
21	153	on▁	8508	712	611	0.494318	0.584524	0.53565
22	6	e	8321	853	752	0.46999	0.538379	0.501866
23	164	es▁	8118	607	531	0.410692	0.467454	0.437238
24	199	for▁	7785	587	414	0.471429	0.673666	0.554688
25	139	in	7379	484	444	0.468605	0.50812	0.487563
26	141	y▁	7182	668	611	0.497519	0.549383	0.522166
27	7	t	7007	668	506	0.434201	0.578113	0.495928
28	13	r	6779	747	709	0.482946	0.518362	0.500027
29	252	de	6650	589	542	0.425944	0.474501	0.448913
30	136	d▁	6552	854	720	0.481456	0.579627	0.526
31	174	al▁	6431	457	519	0.563652	0.493619	0.526316
32	145	re	6420	646	593	0.516667	0.575723	0.544598
33	173	st	6207	718	661	0.502639	0.553094	0.526661
34	254	ne	5905	635	560	0.529394	0.607118	0.565599
35	8	o	5803	720	639	0.525191	0.593826	0.557403
36	35	-	5793	643	499	0.3799	0.475553	0.422379
37	150	ar	5768	788	641	0.547999	0.678093	0.606144
38	218	are▁	5660	412	441	0.460838	0.438045	0.449153
39	16	d	5594	638	600	0.484545	0.519153	0.501253
40	222	I▁	5584	211	228	0.932234	0.870226	0.900163
41	225	be▁	5536	338	362	0.509524	0.477436	0.492958
42	137	er	5448	524	488	0.525275	0.560928	0.542516
43	310	me	5359	434	413	0.576667	0.609446	0.592603
44	180	an▁	5333	485	408	0.52478	0.63469	0.574526
45	149	al	5209	527	435	0.575823	0.719369	0.639641
46	21	f	5203	538	482	0.529368	0.572373	0.550032
47	216	li	5184	545	452	0.480175	0.591105	0.529897
48	135	n▁	5162	767	609	0.473832	0.603198	0.530745
49	184	as▁	5162	376	343	0.536697	0.578976	0.557036
50	20	p	5142	621	442	0.397294	0.575597	0.470107
51	140	an	5096	605	540	0.550312	0.62518	0.585362
52	34	S	5013	593	526	0.652079	0.735736	0.691386
53	24	w	4978	659	515	0.458036	0.585596	0.51402
54	237	with▁	4867	405	387	0.603261	0.625597	0.614226
55	379	ra	4811	406	356	0.443233	0.500521	0.470138
56	260	le	4772	456	377	0.395936	0.480334	0.434071
57	242	this▁	4741	208	253	0.598827	0.490934	0.53954
58	36	M	4721	609	583	0.76778	0.797465	0.782341
59	229	it▁	4688	432	339	0.382083	0.499183	0.432853
60	209	ation▁	4675	238	288	0.497727	0.412467	0.451104
61	29	k	4652	667	493	0.456576	0.615191	0.524146
62	18	u	4507	520	507	0.565262	0.581765	0.573395
63	246	The▁	4453	577	636	0.753497	0.680885	0.715353
64	248	we▁	4409	119	133	0.830808	0.751558	0.789198
65	227	tion▁	4387	234	282	0.517699	0.434124	0.472242
66	143	ti	4306	280	286	0.539141	0.540712	0.539926
67	170	at	4289	489	385	0.490698	0.623084	0.549023
68	144	or	4273	464	493	0.664815	0.641525	0.652962
69	335	se	4207	450	368	0.40312	0.508386	0.449674
70	670	la	4194	476	451	0.536863	0.565757	0.550931
71	23	y	4141	416	321	0.51455	0.67474	0.583857
72	239	di	4135	359	293	0.450769	0.550186	0.49554
73	256	have▁	4116	278	334	0.521318	0.438963	0.476609
74	212	ad	4066	373	300	0.411504	0.506595	0.454125
75	37	A	3996	387	383	0.665698	0.663462	0.664578
76	249	not▁	3960	244	365	0.83046	0.566567	0.673589
77	158	g▁	3932	551	366	0.332993	0.516871	0.40504
78	14	h	3871	449	414	0.518472	0.561281	0.539028
79	200	ol	3842	467	446	0.53744	0.565981	0.551341
80	263	by▁	3815	270	207	0.370079	0.490248	0.421771
81	208	con	3814	241	264	0.497788	0.457627	0.476863
82	233	be	3752	369	332	0.489055	0.541387	0.513892
83	179	si	3696	365	371	0.547549	0.557276	0.552369
84	681	ge	3694	358	298	0.383733	0.465668	0.420748
85	39	P	3689	439	458	0.766378	0.738128	0.751988
86	27	v	3648	296	216	0.428657	0.579639	0.492844
87	22	g	3619	428	375	0.443445	0.508333	0.473677
88	25	b	3531	416	297	0.432264	0.61358	0.507205
89	182	ly▁	3519	275	190	0.307743	0.430556	0.358934
90	169	at▁	3516	417	271	0.295866	0.451362	0.357435
91	160	ro	3381	318	247	0.395692	0.513158	0.446834
92	152	on	3374	378	286	0.461095	0.610039	0.525211
93	250	or▁	3367	301	248	0.57037	0.701201	0.629055
94	203	ts▁	3361	332	272	0.396878	0.479085	0.434124
95	32	C	3360	312	349	0.832732	0.752475	0.790572
96	277	which▁	3337	140	233	0.436567	0.259346	0.325391
97	278	will▁	3330	173	246	0.564815	0.4	0.46833
98	43	B	3327	422	445	0.780881	0.742982	0.76146
99	197	am	3293	327	263	0.512693	0.63947	0.569107
100	49	F	3267	428	412	0.666939	0.694413	0.680399
101	31	T	3219	338	377	0.785479	0.710366	0.746036
102	230	ex	3210	256	252	0.532922	0.559735	0.545999
103	15	l	3195	373	265	0.391871	0.548227	0.457047
